id,name,tedad_kh_100,tedad_fo_100,tedad_kh_200,tedad_fo_200,tedad_kh_500,tedad_fo_500,akharin_gh,darsad_akarin,darsad_payani,vaziat,signal_tedad,signal_big_m,rsi,buy_power,vorod_pol,hajm_mashkok,hajm_emroz,hajm_diroz,hajm_2roz_ghabl,hajm_3roz_ghabl,miangin_mah,code_gr,pool_gr,group_name,vaziat2,gh_s,darsad_ta_s,taharok,kharid_hoshdar,forosh_hoshdar,tedad_kharidar,seraneh_kharid,kol_kharid,tedad_foroshamdeh,seraneh_forosh,kol_forosh,barayand_saraneh,barayand_kol,emtiaz_sahm,date_now,time,total_kh_big,total_fo_big,total_kh_big1,total_fo_big1,net_big_trades,buy_sell_ratio_100,buy_sell_ratio_200,buy_sell_ratio_500,kh_concentration,fo_concentration,volume_signal,money_flow_signal,rsi_signal,total_signal_score,signal_category
50587892784913370,حشكوه,52,52,15,17,4,4,1381,2.98,0.67,صف خرید,0,1,65,1.18,8945,حجم مشکوک14.99برابر,1499 %,93 % ,270 % ,125 % ,21486703,60,116556,حمل ونقل، انبارداري و ارتباطات,خنثی,0,0,تحرک_مثبت,1,2,122,190,23246,112,214,24073,-24,-827,7.0,1405-06-04,12:29:42,52,52,15,17,0,0.9811320754716981,0.8333333333333334,0.8,1.6415094339622642,1.679245283018868,0,3,-1,0.7999999999999999,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
56429431740318486,شلرد,33,26,16,13,1,0,2264,2.96,2.96,صف خرید,0,0,52,1.46,3539, حجم کم,70 %,104 % ,117 % ,76 % ,161430942,44,416438,محصولات شيميايي,خرید  قوی,0,0,تحرک_مثبت,1,2,73,207,15172,53,171,9085,36,6087,9.0,1405-06-04,12:25:36,33,26,16,13,7,1.2222222222222223,1.1428571428571428,1.0,1.588235294117647,1.4444444444444444,3,3,0,2.2,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
25215182208950217,وهور,55,84,26,57,8,17,2794,2.08,2.41,مثبت,0,0,79,0.73,-13621,حجم متوسط1.45برابر,145 %,139 % ,572 % ,460 % ,272869569,40,-10608,عرضه برق، گاز، بخاروآب گرم,فروش  قوی,0,0,تحرک_منفی,0,3,185,305,56527,287,272,78249,33,-21722,-6.0,1405-06-04,12:30:56,55,84,26,57,-29,0.6470588235294118,0.4482758620689655,0.4444444444444444,2.1607142857142856,2.6588235294117646,0,0,-3,-0.6000000000000001,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
33783140337377394,خچرخش,4,3,2,2,1,1,19520,1.93,1.46,مثبت,0,0,71,1.63,626,حجم متوسط1.35برابر,135 %,129 % ,103 % ,116 % ,755101,34,214831,خودرو و ساخت قطعات,فروش  متوسط rsi,0,0,تحرک_مثبت,2,1,5,339,1696,3,296,889,43,807,1.0,1405-06-04,12:30:55,4,3,2,2,1,1.0,0.6666666666666666,0.5,2.2,2.5,1,2,-3,0.4999999999999999,ﯽﺜﻨﺧ
51390991364277477,سليم,16,13,5,4,0,0,1382,2.98,2.68,صف خرید,0,0,71,1.35,1511,حجم متوسط1.04برابر,104 %,209 % ,86 % ,114 % ,62495556,56,223642,سرمايه گذاريها,فروش  متوسط rsi,0,0,تحرک_مثبت,1,1,24,179,4306,17,180,3060,-1,1246,2.0,1405-06-04,12:30:57,16,13,5,4,3,1.1428571428571428,1.0,0.0,1.2352941176470589,1.2142857142857142,2,3,-3,1.2,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
20092044608974663,احيا,106,0,31,0,0,0,4670,2.86,2.42,صف خرید,0,0,100,22.73,6428,حجم زیاد4.31برابر,431 %,92 % ,154 % ,129 % ,168562252,27,512358,فلزات اساسي,فروش  قوی rsi,0,0,تحرک_مثبت,0,0,484,139,67725,0,0,0,139,67725,1.0,1405-06-04,12:30:30,106,0,31,0,106,106.0,31.0,0.0,1.280373831775701,0.0,3,3,-3,1.6,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
71744682148776880,ولصنم,18,20,6,8,1,0,2871,0.81,1.83,مثبت,0,0,71,1.12,286,حجم متوسط0.96برابر,96 %,61 % ,109 % ,161 % ,28942343,58,7845,ساير واسطه گريهاي مالي,فروش  متوسط,0,0,تحرک_منفی,0,2,21,213,4482,20,205,4111,8,371,-2.0,1405-06-04,12:30:52,18,20,6,8,-2,0.8571428571428571,0.6666666666666666,1.0,1.5263157894736843,1.3333333333333333,0,1,-3,-0.2000000000000001,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
19239905145688600,منجيل,0,0,0,0,0,0,19000,2.98,2.98,صف خرید,0,0,100,235.02,28170,حجم متوسط1.27برابر,127 %,2200 % ,0 % ,0 % ,12272694,40,-10608,عرضه برق، گاز، بخاروآب گرم,فروش  قوی rsi,0,0,تحرک_مثبت,0,0,0,0,0,0,0,0,0,0,0.0,1405-06-04,8:48:29,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,3,-3,0.3999999999999998,ﯽﺜﻨﺧ
3722699128879020,حتايد,10,9,10,5,2,0,7580,2.99,2.99,صف خرید,0,1,54,9.91,36072,حجم متوسط1.15برابر,115 %,116 % ,61 % ,125 % ,61034956,60,116556,حمل ونقل، انبارداري و ارتباطات,خرید  قوی,0,0,تحرک_مثبت,1,3,105,366,38489,10,197,1974,169,36515,11.0,1405-06-04,12:28:10,10,9,10,5,1,1.0,1.6666666666666667,2.0,2.727272727272727,1.4,1,3,0,1.4,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
15521712617204216,سفارس,9,37,4,17,0,5,29480,2.97,2.86,صف خرید,0,0,71,0.65,-12689,حجم متوسط0.98برابر,98 %,256 % ,27 % ,0 % ,21451867,53,-4902,سيمان، آهك و گچ,فروش  قوی,0,0,تحرک_مثبت,0,2,26,151,3938,57,237,13530,-86,-9592,-3.0,1405-06-04,12:24:10,9,37,4,17,-28,0.23684210526315788,0.2222222222222222,0.0,1.3,2.0789473684210527,0,0,-3,-0.6000000000000001,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
53334304751609770,حگردش,18,19,7,6,0,0,2295,2.96,2.29,صف خرید,0,0,69,1.19,824,حجم زیاد2.75برابر,275 %,141 % ,93 % ,188 % ,13124870,60,116556,حمل ونقل، انبارداري و ارتباطات,خرید  متوسط,0,0,تحرک_مثبت,2,0,24,204,4897,24,189,4541,15,356,7.0,1405-06-04,12:28:08,18,19,7,6,-1,0.9,1.0,0.0,1.3157894736842106,1.25,0,2,-1,0.5,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
45507655586782998,فجهان,7,4,6,4,2,3,2335,3.0,3.0,صف خرید,0,0,84,9.82,-621,حجم متوسط1.24برابر,124 %,107 % ,185 % ,156 % ,62967961,27,512358,فلزات اساسي,فروش  متوسط,0,0,تحرک_مثبت,0,3,33,338,11157,6,1455,8734,-1117,2423,2.0,1405-06-04,12:26:46,7,4,6,4,3,1.4,1.2,0.5,2.875,4.6,2,0,-3,0.29999999999999993,ﯽﺜﻨﺧ
39807886630843041,بمپنا,1,0,1,0,0,0,7510,2.88,2.88,صف خرید,0,0,88,38.32,225, حجم کم,2 %,95 % ,149 % ,23 % ,25465802,40,-10608,عرضه برق، گاز، بخاروآب گرم,فروش  قوی rsi,0,0,تحرک_مثبت,0,3,1,291,291,0,0,0,291,291,1.0,1405-06-04,12:00:31,1,0,1,0,1,1.0,1.0,0.0,1.0,0.0,1,1,-3,0.19999999999999987,ﯽﺜﻨﺧ
10831074117626896,قاروم,0,0,0,0,0,0,108400,0.93,0.93,صف خرید,0,0,98,1.4,0,حجم متوسط1.31برابر,131 %,239 % ,342 % ,347 % ,7955,38,15187,قند و شكر,فروش  قوی rsi,0,0,تحرک_مثبت,0,1,0,0,0,0,0,0,0,0,0.0,1405-06-04,8:48:30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-3,-0.5000000000000001,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
46483466867025192,بكهنوج,4,6,3,1,3,0,1268,2.92,2.92,صف خرید,0,0,77,8.77,558, حجم کم,52 %,46 % ,139 % ,516 % ,47792596,40,-10608,عرضه برق، گاز، بخاروآب گرم,فروش  ضعیف,0,0,تحرک_مثبت,0,2,4,608,2432,6,194,1168,414,1264,2.5,1405-06-04,12:19:47,4,6,3,1,-2,0.5714285714285714,1.5,3.0,4.4,1.0,0,2,-3,0.0999999999999999,ﯽﺜﻨﺧ
7183333492448248,وپخش,24,35,6,9,2,3,49360,1.58,0.1,مثبت,0,0,67,0.97,2167, حجم کم,58 %,165 % ,0 % ,0 % ,7799926,43,-98707,مواد و محصولات دارويي,فروش  ضعیف,0,0,تحرک_مثبت,0,2,42,189,7956,40,196,7851,-7,105,4.5,1405-06-04,12:30:51,24,35,6,9,-11,0.6666666666666666,0.6,0.5,1.6,1.6388888888888888,0,3,-1,0.7,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
60523145697836739,بورس,23,9,4,3,0,0,4790,2.79,2.79,صف خرید,0,0,68,8.21,24485, حجم کم,52 %,43 % ,61 % ,171 % ,118474825,67,104413,فعاليتهاي كمكي به نهادهاي مالي واسط,خرید  متوسط,0,0,تحرک_مثبت,2,0,176,159,28013,12,157,1893,2,26120,7.5,1405-06-04,12:29:16,23,9,4,3,14,2.3,1.0,0.0,1.125,1.2,3,3,-1,2.0,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
37661500521100963,آبادا,9,9,2,0,0,0,11450,0.97,1.41,مثبت,0,0,78,4.98,0,حجم متوسط1.65برابر,165 %,116 % ,96 % ,229 % ,2954421,40,-10608,عرضه برق، گاز، بخاروآب گرم,فروش  متوسط rsi,0,0,تحرک_منفی,0,2,10,180,1802,11,128,1416,52,386,-0.5,1405-06-04,12:30:28,9,9,2,0,0,0.9,2.0,0.0,1.1,0.9,0,0,-3,-0.5000000000000001,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
61298636307861167,وبرق,6,6,2,2,0,0,56410,2.99,2.99,صف خرید,0,0,94,3.98,677, حجم کم,37 %,13 % ,35 % ,71 % ,1179095,56,223642,سرمايه گذاريها,فروش  قوی rsi,0,0,تحرک_مثبت,0,1,12,168,2024,7,168,1179,0,845,1.0,1405-06-04,12:29:42,6,6,2,2,0,0.8571428571428571,0.6666666666666666,0.0,1.1428571428571428,1.1428571428571428,0,2,-3,0.0999999999999999,ﯽﺜﻨﺧ
65197850030400728,نماد,42,0,21,0,5,0,3640,2.82,2.82,صف خرید,0,1,64,18.93,17830,حجم متوسط1.09برابر,109 %,82 % ,71 % ,79 % ,100174388,56,223642,سرمايه گذاريها,خرید  قوی,0,0,تحرک_مثبت,4,0,78,297,23188,0,0,0,297,23188,11.0,1405-06-04,12:24:08,42,0,21,0,42,42.0,21.0,5.0,2.046511627906977,0.0,3,3,-1,2.0,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
67244978897607661,وپايا,3,0,2,0,1,0,1729,2.98,2.8,صف خرید,0,0,80,29.59,498, حجم کم,50 %,123 % ,162 % ,169 % ,16714924,56,223642,سرمايه گذاريها,فروش  قوی rsi,0,0,تحرک_مثبت,0,2,3,320,961,0,0,0,320,961,1.0,1405-06-04,12:24:50,3,0,2,0,3,3.0,2.0,1.0,2.5,0.0,2,1,-3,0.6,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
28230238564334914,قجام,2,5,0,1,0,0,13780,1.32,0.74,مثبت,0,0,69,0.86,7, حجم کم,47 %,74 % ,64 % ,190 % ,2497866,38,15187,قند و شكر,فروش  ضعیف,0,0,تحرک_مثبت,0,4,2,132,264,5,152,764,-20,-500,1.5,1405-06-04,12:29:42,2,5,0,1,-3,0.3333333333333333,0.0,0.0,0.6666666666666666,1.0,0,1,-1,0.09999999999999998,ﯽﺜﻨﺧ
27695838950009037,شارپيلن,0,0,0,0,0,0,3290,2.81,0.0,صف خرید,0,0,93,10.0,0, حجم کم,63 %,59 % ,84 % ,54 % ,358042,44,416438,محصولات شيميايي,فروش  قوی rsi,0,0,تحرک_مثبت,0,0,0,0,0,0,0,0,0,0,0.0,1405-06-04,8:48:31,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,-3,-0.5000000000000001,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
54419429862704331,فروس,4,0,2,0,0,0,3163,3.0,3.0,صف خرید,0,0,59,9.45,2714,حجم متوسط0.95برابر,95 %,228 % ,92 % ,112 % ,11813547,27,512358,فلزات اساسي,خرید  متوسط,0,0,تحرک_مثبت,1,2,14,202,2838,0,0,0,202,2838,8.0,1405-06-04,11:39:12,4,0,2,0,4,4.0,2.0,0.0,1.2,0.0,2,3,-1,1.6,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
44891482026867833,خساپا,146,126,59,46,16,4,670,2.92,2.61,صف خرید,0,0,74,1.31,27133,حجم متوسط1.2برابر,120 %,124 % ,268 % ,215 % ,4566719194,34,214831,خودرو و ساخت قطعات,فروش  متوسط rsi,0,0,تحرک_مثبت,0,3,1215,198,241710,929,181,168596,17,73114,2.0,1405-06-04,12:30:53,146,126,59,46,20,1.1496062992125984,1.2553191489361701,3.2,1.9387755102040816,1.5118110236220472,3,3,-3,1.6,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
14312030900097668,غگلپا,10,10,6,6,1,0,20660,2.99,2.89,صف خرید,0,0,76,1.67,569, حجم کم,44 %,29 % ,39 % ,30 % ,7422059,42,110444,محصولات غذايي و آشاميدني به جز قند و شكر,فروش  متوسط rsi,0,0,تحرک_مثبت,0,2,16,289,4639,11,244,2689,45,1950,2.0,1405-06-04,11:44:30,10,10,6,6,0,0.9090909090909091,0.8571428571428571,1.0,1.9090909090909092,1.4545454545454546,0,2,-3,0.0999999999999999,ﯽﺜﻨﺧ
54263829393913132,كمينا,2,1,2,0,1,0,13600,2.95,2.88,صف خرید,0,0,75,15.22,2856, حجم کم,82 %,135 % ,108 % ,94 % ,2899468,54,58599,ساير محصولات كاني غيرفلزي,فروش  متوسط rsi,0,0,تحرک_مثبت,0,1,4,612,2448,2,102,204,510,2244,2.0,1405-06-04,12:28:08,2,1,2,0,1,1.0,2.0,1.0,3.0,0.5,1,3,-3,0.7999999999999997,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
60235881999727383,آكو,64,0,2,0,0,0,38150,3.0,3.0,صف خرید,0,0,100,94.08,11379, حجم کم,36 %,114 % ,26 % ,23 % ,19901308,26,14357,توليد محصولات كامپيوتري الكترونيكي ونوري,فروش  قوی rsi,0,0,تحرک_مثبت,0,0,123,118,14613,0,0,0,118,14613,1.0,1405-06-04,12:30:54,64,0,2,0,64,64.0,2.0,0.0,1.0153846153846153,0.0,3,3,-3,1.6,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
3863538898378476,ثمسكن,12,8,8,4,0,2,3090,3.0,3.0,صف خرید,0,0,72,3.57,3090, حجم کم,38 %,21 % ,98 % ,121 % ,90884867,70,48213,انبوه سازي، املاك و مستغلات,فروش  متوسط,0,0,تحرک_مثبت,3,1,42,237,9988,14,458,6418,-221,3570,2.0,1405-06-04,12:30:52,12,8,8,4,4,1.3333333333333333,1.6,0.0,1.5384615384615385,2.4444444444444446,2,3,-3,1.2,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
45991797190214892,وآفر,1,0,0,0,0,0,10760,1.99,1.99,صف خرید,0,0,68,9.15,161, حجم کم,28 %,106 % ,111 % ,188 % ,664643,56,223642,سرمايه گذاريها,خرید  ضعیف,0,0,تحرک_مثبت,0,0,1,112,112,0,0,0,112,112,7.5,1405-06-04,11:39:55,1,0,0,0,1,1.0,0.0,0.0,0.5,0.0,1,1,-1,0.6,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
68941822863885255,رافزا,6,5,3,1,1,0,16070,2.95,2.82,صف خرید,0,0,76,7.65,-1789, حجم کم,64 %,65 % ,130 % ,194 % ,7076831,72,-31944,رايانه و فعاليت‌هاي وابسته به آن,فروش  متوسط rsi,0,0,تحرک_مثبت,1,1,6,282,1695,10,148,1489,134,206,2.0,1405-06-04,12:05:18,6,5,3,1,1,1.0,1.5,1.0,2.0,1.0,1,0,-3,-0.10000000000000006,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
59612098290740355,آباد,5,1,1,1,0,0,852,2.9,2.9,صف خرید,0,0,69,7.19,2130, حجم کم,77 %,137 % ,160 % ,263 % ,49995100,55,6675,هتل و رستوران,خرید  ضعیف,0,0,تحرک_مثبت,1,1,20,151,3027,1,456,456,-305,2571,7.5,1405-06-04,12:29:44,5,1,1,1,4,2.5,0.5,0.0,1.0,1.0,2,3,-1,1.6,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
30447901674051381,ومدير,3,1,2,0,0,0,2700,2.66,1.98,مثبت,0,0,68,4.23,52, حجم کم,31 %,31 % ,30 % ,54 % ,26981083,56,223642,سرمايه گذاريها,خرید  متوسط,0,0,تحرک_مثبت,1,2,3,222,666,3,106,318,116,348,7.0,1405-06-04,12:29:18,3,1,2,0,2,1.5,2.0,0.0,1.25,0.5,1,1,-1,0.6,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
50247622569476338,بوعلي,37,26,15,7,7,1,41370,2.99,2.22,صف خرید,0,0,73,1.96,6381, حجم کم,63 %,48 % ,58 % ,35 % ,20503026,44,416438,محصولات شيميايي,فروش  متوسط rsi,0,0,تحرک_مثبت,0,1,66,328,21652,52,178,9307,150,12345,2.0,1405-06-04,12:29:39,37,26,15,7,11,1.3703703703703705,1.875,3.5,2.289473684210526,1.4074074074074074,3,3,-3,1.6,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
43552974795606067,خراسان,13,18,2,7,0,6,52350,2.99,2.99,صف خرید,0,0,65,0.45,4090, حجم کم,76 %,41 % ,71 % ,96 % ,5775422,44,416438,محصولات شيميايي,فروش  ضعیف,0,0,تحرک_مثبت,1,2,60,149,8983,20,860,17207,-711,-8224,2.5,1405-06-04,12:30:52,13,18,2,7,-5,0.6842105263157895,0.25,0.0,1.0714285714285714,2.8947368421052633,0,3,-1,0.7,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
54277068923045214,فسرب,21,27,12,14,2,2,2223,2.96,2.69,صف خرید,0,0,76,1.19,982,حجم متوسط1.44برابر,144 %,138 % ,76 % ,120 % ,50410882,27,512358,فلزات اساسي,فروش  متوسط,0,0,تحرک_مثبت,0,4,33,269,8900,43,199,8572,70,328,1.0,1405-06-04,12:17:06,21,27,12,14,-6,0.75,0.8,0.6666666666666666,1.9545454545454546,1.8214285714285714,0,2,-3,0.0999999999999999,ﯽﺜﻨﺧ
47026464823464687,ومهان,47,52,13,22,4,1,8620,2.99,2.99,صف خرید,0,0,82,1.24,187692,حجم زیاد2.36برابر,236 %,419 % ,165 % ,49 % ,126758893,56,223642,سرمايه گذاريها,فروش  متوسط,0,0,تحرک_مثبت,0,3,1256,169,212566,296,186,55119,-17,157447,2.0,1405-06-04,12:30:52,47,52,13,22,-5,0.8867924528301887,0.5652173913043478,2.0,1.6666666666666667,1.490566037735849,0,3,-3,0.3999999999999998,ﯽﺜﻨﺧ
13140135188919199,قتربت,16,20,6,7,1,3,10770,2.96,2.96,صف خرید,0,0,64,0.7,4652,حجم متوسط1.76برابر,176 %,419 % ,28 % ,66 % ,6049814,38,15187,قند و شكر,فروش  ضعیف,0,0,تحرک_مثبت,0,3,27,225,6083,23,237,5464,-12,619,4.5,1405-06-04,12:22:45,16,20,6,7,-4,0.7619047619047619,0.75,0.25,1.588235294117647,2.0,0,3,-1,0.7,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
13243992182070788,درهآور,36,35,16,11,2,1,15950,1.66,2.17,مثبت,0,0,72,0.87,-1169, حجم کم,63 %,124 % ,187 % ,196 % ,22476415,43,-98707,مواد و محصولات دارويي,فروش  متوسط rsi,0,0,تحرک_منفی,0,4,51,213,10879,54,199,10783,14,96,-5.0,1405-06-04,12:30:57,36,35,16,11,1,1.0,1.3333333333333333,1.0,1.6756756756756757,1.4166666666666667,1,0,-3,-0.20000000000000007,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
34540569618314880,قاسم,11,3,6,2,1,0,2315,2.98,2.98,صف خرید,0,0,73,7.56,3438, حجم کم,28 %,12 % ,0 % ,0 % ,100965219,47,7716,خرده فروشي،باستثناي وسايل نقليه موتوري,فروش  متوسط rsi,0,0,تحرک_مثبت,0,0,24,230,5542,7,227,1591,3,3951,2.0,1405-06-04,12:29:44,11,3,6,2,8,2.75,2.0,1.0,1.8333333333333333,1.25,3,3,-3,1.6,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
71758511001096824,غصينو,19,23,4,6,1,3,5960,2.58,2.24,مثبت,0,0,62,0.83,1305, حجم کم,78 %,52 % ,98 % ,77 % ,50209161,42,110444,محصولات غذايي و آشاميدني به جز قند و شكر,فروش  ضعیف,0,0,تحرک_مثبت,1,3,40,193,7751,45,184,8320,9,-569,-0.5,1405-06-04,12:28:33,19,23,4,6,-4,0.7916666666666666,0.5714285714285714,0.25,1.4,1.8333333333333333,0,3,-1,0.7,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
4507558419857064,زماهان,10,6,3,2,0,0,13390,3.0,3.0,صف خرید,0,0,77,9.64,1661, حجم کم,47 %,51 % ,147 % ,299 % ,6304946,1,35200,زراعت و خدمات وابسته,فروش  متوسط rsi,0,0,تحرک_مثبت,0,1,13,181,2364,6,175,1050,6,1314,2.0,1405-06-04,11:23:31,10,6,3,2,4,1.4285714285714286,1.0,0.0,1.1818181818181819,1.1428571428571428,2,3,-3,1.2,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
6478064539164167,ريشمك,4,0,1,0,0,0,14180,2.98,2.98,صف خرید,0,0,83,7.62,1772, حجم کم,15 %,265 % ,167 % ,249 % ,11547936,43,-98707,مواد و محصولات دارويي,فروش  قوی rsi,0,0,تحرک_مثبت,0,2,7,177,1241,0,0,0,177,1241,1.0,1405-06-04,9:49:52,4,0,1,0,4,4.0,1.0,0.0,1.0,0.0,2,3,-3,1.2,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
43362635835198978,هاي وب,35,54,9,15,0,1,428,2.39,2.39,مثبت,0,0,76,0.9,-867,حجم متوسط1.38برابر,138 %,149 % ,152 % ,160 % ,615402592,73,-4741,اطلاعات و ارتباطات,فروش  قوی,0,0,تحرک_مثبت,0,4,64,171,10948,83,195,16196,-24,-5248,-3.0,1405-06-04,12:30:51,35,54,9,15,-19,0.6363636363636364,0.5625,0.0,1.2222222222222223,1.3454545454545455,0,0,-3,-0.6000000000000001,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
2944500421562364,وتوصا,16,5,11,3,1,1,3054,2.97,2.8,صف خرید,0,0,79,1.84,-1165,حجم متوسط1.53برابر,153 %,139 % ,229 % ,69 % ,25676801,56,223642,سرمايه گذاريها,فروش  متوسط rsi,0,0,تحرک_مثبت,0,2,21,299,6283,15,284,4266,15,2017,2.0,1405-06-04,12:11:11,16,5,11,3,11,2.6666666666666665,2.75,0.5,1.8823529411764706,2.1666666666666665,3,0,-3,0.7000000000000001,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
33931218652865616,ونفت,7,8,4,3,3,2,10040,2.97,2.87,صف خرید,0,0,70,1.95,669, حجم کم,41 %,51 % ,32 % ,78 % ,46407881,23,681694,فراورده هاي نفتي، كك و سوخت هسته اي,فروش  ضعیف,0,0,تحرک_مثبت,1,3,84,169,14240,12,1002,12024,-833,2216,6.5,1405-06-04,12:11:51,7,8,4,3,-1,0.7777777777777778,1.0,1.0,3.25,2.3333333333333335,0,2,-1,0.5,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
35796086458096255,شيران,38,55,14,11,2,2,12190,0.83,1.57,مثبت,0,0,73,1.05,-600, حجم کم,44 %,45 % ,166 % ,38 % ,71183045,44,416438,محصولات شيميايي,فروش  ضعیف,0,0,تحرک_منفی,1,3,68,206,14071,79,177,14042,29,29,-3.5,1405-06-04,12:30:53,38,55,14,11,-17,0.6785714285714286,1.1666666666666667,0.6666666666666666,1.5897435897435896,1.3571428571428572,0,0,-3,-0.5000000000000001,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
32357363984168442,جم,4,11,1,4,0,2,53130,2.99,2.99,صف خرید,0,0,80,1.61,294, حجم کم,16 %,64 % ,144 % ,17 % ,12099900,44,416438,محصولات شيميايي,فروش  متوسط,0,0,تحرک_مثبت,0,3,6,191,1150,11,296,3265,-105,-2115,0.0,1405-06-04,11:29:31,4,11,1,4,-7,0.3333333333333333,0.2,0.0,1.0,2.0833333333333335,0,1,-3,-0.2000000000000001,ﺵﻭﺮﻓ ﻝﺎﻨﮕﯿﺳ
14427168056799610,كيميا,25,11,11,5,5,2,5380,2.67,2.48,مثبت,0,0,90,1.56,1707,حجم متوسط1.04برابر,104 %,52 % ,157 % ,146 % ,33277493,27,512358,فلزات اساسي,فروش  قوی rsi,0,0,تحرک_مثبت,0,2,34,307,10457,22,247,5444,60,5013,-2.0,1405-06-04,12:29:17,25,11,11,5,14,2.0833333333333335,1.8333333333333333,1.6666666666666667,2.3461538461538463,2.1666666666666665,3,3,-3,1.6,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
19471788163911687,كفپارس,26,15,12,4,3,1,5510,2.99,2.99,صف خرید,0,0,75,4.29,24442,حجم زیاد2.0برابر,200 %,25 % ,135 % ,142 % ,30594920,54,58599,ساير محصولات كاني غيرفلزي,فروش  متوسط rsi,0,0,تحرک_مثبت,0,2,111,232,25796,19,233,4435,-1,21361,2.0,1405-06-04,12:30:52,26,15,12,4,11,1.625,2.4,1.5,1.962962962962963,1.5,3,3,-3,1.6,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
54509759694064219,تپكو,4,0,0,0,0,0,450,2.97,2.97,صف خرید,0,0,70,20.7,3500,حجم زیاد2.94برابر,294 %,290 % ,336 % ,313 % ,31792709,29,64793,ماشين آلات و تجهيزات,فروش  متوسط rsi,0,0,تحرک_مثبت,0,0,34,111,3788,0,0,0,111,3788,6.0,1405-06-04,10:51:14,4,0,0,0,4,4.0,0.0,0.0,0.8,0.0,2,3,-1,1.6,ﺪﯾﺮﺧ ﻝﺎﻨﮕﯿﺳ
61978776664766359,غپونه,40,33,18,19,6,6,8290,2.98,1.74,صف خرید,0,0,52,1.31,-215,حجم متوسط0.92برابر,92 %,40 % ,83 % ,85 % ,34753413,42,110444,محصولات غذايي و آشاميدني به جز قند و شكر,خرید  ضعیف,0,0,تحرک_مثبت,0,2,64,246,15786,41,281,11521,-35,4265,7.5,1405-06-04,12:07:07,40,33,18,19,7,1.1764705882352942,0.9,0.8571428571428571,2.1463414634146343,2.411764705882353,3,0,0,1.3000000000000003,ﺪﯾﺮﺧ ﻒﯿﻌﺿ ﻝﺎﻨﮕﯿﺳ
